02	FAI3997040	6	02422	1	0.75	0.75		02	0	0		0			0	08:29:54	
02	FAI3997041	1	02465	2	0.75	1.50		02	0	0		0			0	08:32:12	
02	FAI3997041	2	01695	1	1.25	1.25		01	0	0		0			0	08:32:12	
02	FAI3997041	3	04764	1	1.25	1.25		04	0	0		0			0	08:32:12	
02	FAI3997042	1	02422	4	0.75	3.00		02	0.45	15.00	06	0			0	08:33:22	
02	FAI3997042	2	04763	1	1.50	1.50		04	0.23	15.00	06	0			0	08:33:22	
02	FAI3997043	1	04222	2	1.50	3.00		02	0	0		0			0	08:33:35	
02	FAI3997044	1	02465	2	0.75	1.50		02	0.23	15.00	06	0			0	08:34:36	
02	FAI3997044	2	04222	1	1.50	1.50		02	0.23	15.00	06	0			0	08:34:36	
02	FAI3997044	3	04764	1	1.25	1.25		04	0.19	15.00	06	0			0	08:34:36	
02	FAI3997045	1	05501	1	1.00	1.00	7441003518230	05	0	0		0			0	08:34:57	
02	FAI3997045	2	03244	1	1.65	1.65		03	0	0		0			0	08:34:57	
02	FAI3997045	3	01435	1	0.80	0.80		01	0	0		0			0	08:34:57	
02	FAI3997046	1	03242	1	1.15	1.15		03	0	0		0			0	08:37:33	
02	FAI3997047	1	05073	1	1.15	1.15		05	0.17	15.00	06	0			0	08:38:04	
02	FAI3997047	2	02465	1	0.75	0.75		02	0.11	15.00	06	0			0	08:38:04	
02	FAI3997047	3	02422	1	0.75	0.75		02	0.11	15.00	06	0			0	08:38:04	
02	FAI3997048	1	03244	1	1.65	1.65		03	0	0		0			0	08:38:12	
02	FAI3997049	1	04781	1	1.55	1.55		05	0	0		0			0	08:38:51	
02	FAI3997049	2	02422	1	0.75	0.75		02	0	0		0			0	08:38:51	
02	FAI3997049	3	03215	1	0.75	0.75		02	0	0		0			0	08:38:51	
02	FAI3997050	1	03242	1	1.95	1.95		03	0	0		0			0	08:39:46	
02	FAI3997050	2	03244	1	1.65	1.65		03	0	0		0			0	08:39:46	
02	FAI3997051	1	04222	2	1.50	3.00		02	0	0		0			0	08:42:12	
02	FAI3997051	2	04777	1	1.50	1.50		04	0	0		0			0	08:42:12	
02	FAI3997052	1	04222	1	1.50	1.50		02	0	0		0			0	08:42:50	
02	FAI3997052	2	03244	1	1.65	1.65		03	0	0		0			0	08:42:50	
02	FAI3997053	1	04231	2	1.25	2.50		02	0	0		0			0	08:43:49	
02	FAI3997053	2	03263	1	1.50	1.50		03	0	0		0			0	08:43:49	
